user_id,country,kyc_level,account_created_time,vip_level
U01623,UK,NONE,2026-06-17 11:05:47.478200,NORMAL
U01624,CA,NONE,2026-06-13 11:05:47.478202,NORMAL
U01625,DE,INTERMEDIATE,2026-05-06 11:05:47.478203,NORMAL
U01626,DE,INTERMEDIATE,2026-04-24 11:05:47.478205,NORMAL
U01627,FR,BASIC,2026-05-18 11:05:47.478207,NORMAL
U01628,AU,BASIC,2026-05-18 11:05:47.478208,NORMAL
U01629,UK,NONE,2026-05-11 11:05:47.478210,NORMAL
U01630,SG,NONE,2026-06-09 11:05:47.478211,NORMAL
U01631,AU,BASIC,2026-06-30 11:05:47.478213,SILVER
U01632,FR,NONE,2026-05-21 11:05:47.478215,NORMAL
U01633,UK,BASIC,2026-06-26 11:05:47.478216,NORMAL
U01634,AU,NONE,2026-05-06 11:05:47.478218,NORMAL
U01635,DE,BASIC,2026-05-07 11:05:47.478219,NORMAL
U01636,US,FULL,2026-04-30 11:05:47.478221,NORMAL
U01637,UK,NONE,2026-05-14 11:05:47.478223,NORMAL
U01638,AU,BASIC,2026-05-21 11:05:47.478224,NORMAL
U01639,DE,INTERMEDIATE,2026-04-28 11:05:47.478226,NORMAL
U01640,SG,NONE,2026-05-14 11:05:47.478227,NORMAL
U01641,AU,BASIC,2026-06-24 11:05:47.478229,NORMAL
U01642,AU,BASIC,2026-04-26 11:05:47.478231,NORMAL
U01643,US,NONE,2026-05-05 11:05:47.478233,NORMAL
U01644,FR,INTERMEDIATE,2026-05-21 11:05:47.478235,NORMAL
U01645,US,BASIC,2026-07-01 11:05:47.478237,NORMAL
U01646,FR,INTERMEDIATE,2026-05-23 11:05:47.478239,NORMAL
U01647,FR,NONE,2026-04-19 11:05:47.478241,NORMAL
U01648,CA,NONE,2026-05-24 11:05:47.478243,NORMAL
U01649,JP,BASIC,2026-06-07 11:05:47.478245,NORMAL
U01650,DE,NONE,2026-06-30 11:05:47.478246,NORMAL
U01651,FR,NONE,2026-05-01 11:05:47.478248,NORMAL
U01652,CA,NONE,2026-05-15 11:05:47.478250,NORMAL
U01653,US,FULL,2026-04-24 11:05:47.478251,NORMAL
U01654,FR,BASIC,2026-05-20 11:05:47.478253,NORMAL
U01655,JP,NONE,2026-06-26 11:05:47.478255,NORMAL
U01656,SG,BASIC,2026-05-26 11:05:47.478256,NORMAL
U01657,JP,BASIC,2026-05-14 11:05:47.478258,NORMAL
U01658,JP,NONE,2026-06-29 11:05:47.478260,NORMAL
U01659,CA,INTERMEDIATE,2026-04-26 11:05:47.478261,NORMAL
U01660,UK,BASIC,2026-06-27 11:05:47.478263,NORMAL
U01661,AU,BASIC,2026-04-27 11:05:47.478265,NORMAL
U01662,DE,BASIC,2026-06-29 11:05:47.478266,NORMAL
U01663,FR,NONE,2026-04-30 11:05:47.478268,NORMAL
U01664,AU,BASIC,2026-04-20 11:05:47.478270,NORMAL
U01665,SG,BASIC,2026-07-06 11:05:47.478271,NORMAL
U01666,DE,FULL,2026-05-10 11:05:47.478273,NORMAL
U01667,CA,FULL,2026-04-21 11:05:47.478275,NORMAL
U01668,JP,NONE,2026-07-01 11:05:47.478276,NORMAL
U01669,DE,INTERMEDIATE,2026-06-19 11:05:47.478278,NORMAL
U01670,JP,INTERMEDIATE,2026-06-30 11:05:47.478280,NORMAL
U01671,SG,NONE,2026-06-02 11:05:47.478281,NORMAL
U01672,JP,NONE,2026-05-18 11:05:47.478283,NORMAL
U01673,DE,BASIC,2026-06-07 11:05:47.478285,NORMAL
U01674,CA,BASIC,2026-05-14 11:05:47.478286,NORMAL
U01675,DE,NONE,2026-06-18 11:05:47.478288,NORMAL
U01676,SG,BASIC,2026-06-03 11:05:47.478290,NORMAL
U01677,US,NONE,2026-05-07 11:05:47.478291,NORMAL
U01678,DE,INTERMEDIATE,2026-05-29 11:05:47.478293,NORMAL
U01679,FR,BASIC,2026-05-17 11:05:47.478295,NORMAL
U01680,SG,NONE,2026-05-19 11:05:47.478296,NORMAL
U01681,UK,BASIC,2026-05-05 11:05:47.478298,NORMAL
U01682,DE,BASIC,2026-05-02 11:05:47.478300,NORMAL
U01683,UK,INTERMEDIATE,2026-04-23 11:05:47.478301,NORMAL
U01684,CA,INTERMEDIATE,2026-04-25 11:05:47.478303,NORMAL
U01685,JP,NONE,2026-05-15 11:05:47.478304,NORMAL
U01686,AU,BASIC,2026-06-03 11:05:47.478306,NORMAL
U01687,AU,BASIC,2026-07-01 11:05:47.478308,NORMAL
U01688,FR,BASIC,2026-06-24 11:05:47.478309,NORMAL
U01689,DE,INTERMEDIATE,2026-06-07 11:05:47.478311,NORMAL
U01690,AU,INTERMEDIATE,2026-05-23 11:05:47.478312,NORMAL
U01691,US,INTERMEDIATE,2026-07-06 11:05:47.478314,NORMAL
U01692,JP,NONE,2026-07-02 11:05:47.478316,NORMAL
U01693,FR,FULL,2026-04-18 11:05:47.478317,NORMAL
U01694,JP,INTERMEDIATE,2026-05-01 11:05:47.478319,NORMAL
U01695,DE,NONE,2026-05-19 11:05:47.478321,NORMAL
U01696,DE,NONE,2026-06-08 11:05:47.478322,NORMAL
U01697,FR,INTERMEDIATE,2026-05-13 11:05:47.478324,NORMAL
U01698,US,NONE,2026-05-17 11:05:47.478326,NORMAL
U01699,AU,INTERMEDIATE,2026-05-07 11:05:47.478327,NORMAL
U01700,CA,INTERMEDIATE,2026-05-27 11:05:47.478329,NORMAL
U01701,DE,BASIC,2026-06-18 11:05:47.478331,NORMAL
U01702,FR,BASIC,2026-04-22 11:05:47.478332,NORMAL
U01703,SG,BASIC,2026-07-02 11:05:47.478334,NORMAL
U01704,US,BASIC,2026-06-21 11:05:47.478336,NORMAL
U01705,UK,NONE,2026-05-29 11:05:47.478337,NORMAL
U01706,SG,INTERMEDIATE,2026-04-16 11:05:47.478339,NORMAL
U01707,AU,BASIC,2026-05-29 11:05:47.478341,NORMAL
U01708,SG,BASIC,2026-06-05 11:05:47.478342,NORMAL
U01709,JP,NONE,2026-06-02 11:05:47.478344,NORMAL
U01710,CA,FULL,2026-05-19 11:05:47.478346,NORMAL
U01711,US,FULL,2026-06-10 11:05:47.478347,NORMAL
U01712,JP,FULL,2026-04-17 11:05:47.478349,SILVER
U01713,DE,INTERMEDIATE,2026-06-13 11:05:47.478350,NORMAL
U01714,CA,BASIC,2026-05-18 11:05:47.478352,NORMAL
U01715,SG,FULL,2026-05-22 11:05:47.478354,NORMAL
U01716,CA,INTERMEDIATE,2026-05-02 11:05:47.478355,NORMAL
U01717,UK,NONE,2026-05-06 11:05:47.478357,NORMAL
U01718,DE,INTERMEDIATE,2026-06-04 11:05:47.478358,NORMAL
U01719,JP,BASIC,2026-05-14 11:05:47.478360,PLATINUM
U01720,JP,BASIC,2026-06-02 11:05:47.478362,NORMAL
U01721,US,NONE,2026-06-20 11:05:47.478363,NORMAL
U01722,AU,FULL,2026-04-20 11:05:47.478365,NORMAL
U01723,AU,NONE,2026-04-17 11:05:47.478366,NORMAL
U01724,CA,BASIC,2026-05-28 11:05:47.478368,NORMAL
U01725,DE,NONE,2026-05-15 11:05:47.478370,NORMAL
U01726,FR,FULL,2026-07-02 11:05:47.478371,NORMAL
U01727,US,NONE,2026-05-24 11:05:47.478373,NORMAL
U01728,DE,FULL,2026-05-21 11:05:47.478375,NORMAL
U01729,US,BASIC,2026-06-22 11:05:47.478377,NORMAL
U01730,AU,FULL,2026-05-05 11:05:47.478378,NORMAL
U01731,UK,NONE,2026-06-22 11:05:47.478380,NORMAL
U01732,DE,NONE,2026-06-20 11:05:47.478381,NORMAL
U01733,AU,INTERMEDIATE,2026-06-22 11:05:47.478383,NORMAL
U01734,CA,NONE,2026-05-23 11:05:47.478384,NORMAL
U01735,DE,BASIC,2026-04-21 11:05:47.478386,NORMAL
U01736,FR,INTERMEDIATE,2026-06-17 11:05:47.478388,NORMAL
U01737,AU,NONE,2026-06-19 11:05:47.478390,NORMAL
U01738,SG,NONE,2026-06-09 11:05:47.478391,NORMAL
U01739,CA,NONE,2026-05-10 11:05:47.478393,NORMAL
U01740,US,BASIC,2026-05-06 11:05:47.478394,GOLD
U01741,AU,BASIC,2026-04-28 11:05:47.478396,NORMAL
U01742,UK,NONE,2026-06-20 11:05:47.478398,NORMAL
U01743,SG,INTERMEDIATE,2026-06-02 11:05:47.478399,NORMAL
U01744,JP,BASIC,2026-06-04 11:05:47.478401,SILVER
U01745,SG,BASIC,2026-05-02 11:05:47.478402,NORMAL
U01746,UK,INTERMEDIATE,2026-05-06 11:05:47.478404,NORMAL
U01747,CA,NONE,2026-06-23 11:05:47.478406,NORMAL
U01748,FR,NONE,2026-06-25 11:05:47.478407,NORMAL
U01749,AU,BASIC,2026-05-08 11:05:47.478409,NORMAL
U01750,FR,FULL,2026-07-08 11:05:47.478411,NORMAL
U01751,FR,FULL,2026-05-12 11:05:47.478412,PLATINUM
U01752,SG,NONE,2026-04-27 11:05:47.478414,NORMAL
U01753,DE,NONE,2026-04-17 11:05:47.478415,NORMAL
U01754,CA,NONE,2026-06-29 11:05:47.478417,NORMAL
U01755,CA,NONE,2026-06-08 11:05:47.478419,NORMAL
U01756,CA,INTERMEDIATE,2026-06-18 11:05:47.478420,NORMAL
U01757,SG,NONE,2026-04-16 11:05:47.478422,NORMAL
U01758,DE,FULL,2026-05-14 11:05:47.478424,NORMAL
U01759,UK,INTERMEDIATE,2026-05-24 11:05:47.478425,NORMAL
U01760,AU,INTERMEDIATE,2026-05-07 11:05:47.478427,NORMAL
U01761,CA,NONE,2026-04-27 11:05:47.478429,NORMAL
U01762,SG,BASIC,2026-05-22 11:05:47.478430,NORMAL
U01763,FR,FULL,2026-07-03 11:05:47.478432,NORMAL
U01764,SG,FULL,2026-04-17 11:05:47.478434,NORMAL
U01765,UK,NONE,2026-04-17 11:05:47.478435,NORMAL
U01766,DE,NONE,2026-05-08 11:05:47.478437,NORMAL
U01767,JP,BASIC,2026-05-31 11:05:47.478438,NORMAL
U01768,UK,FULL,2026-07-02 11:05:47.478440,NORMAL
U01769,CA,BASIC,2026-05-04 11:05:47.478442,NORMAL
U01770,DE,NONE,2026-04-27 11:05:47.478443,NORMAL
U01771,US,NONE,2026-05-05 11:05:47.478445,NORMAL
U01772,SG,INTERMEDIATE,2026-06-16 11:05:47.478447,NORMAL
U01773,DE,NONE,2026-05-16 11:05:47.478448,NORMAL
U01774,DE,NONE,2026-05-12 11:05:47.478450,NORMAL
U01775,JP,NONE,2026-06-15 11:05:47.478451,NORMAL
U01776,DE,INTERMEDIATE,2026-04-22 11:05:47.478453,NORMAL
U01777,US,NONE,2026-05-01 11:05:47.478455,NORMAL
U01778,AU,BASIC,2026-06-17 11:05:47.478456,NORMAL
U01779,AU,NONE,2026-04-22 11:05:47.478458,NORMAL
U01780,FR,BASIC,2026-04-21 11:05:47.478460,SILVER
U01781,DE,NONE,2026-05-19 11:05:47.478461,NORMAL
U01782,UK,INTERMEDIATE,2026-06-14 11:05:47.478463,NORMAL
U01783,US,NONE,2026-06-14 11:05:47.478464,NORMAL
U01784,JP,BASIC,2026-04-16 11:05:47.478466,NORMAL
U01785,JP,NONE,2026-05-01 11:05:47.478468,NORMAL
U01786,AU,BASIC,2026-06-20 11:05:47.478469,NORMAL
U01787,AU,FULL,2026-06-19 11:05:47.478471,NORMAL
U01788,JP,NONE,2026-05-12 11:05:47.478472,NORMAL
U01789,US,NONE,2026-05-19 11:05:47.478474,NORMAL
U01790,CA,INTERMEDIATE,2026-05-14 11:05:47.478476,NORMAL
U01791,DE,NONE,2026-04-23 11:05:47.478478,NORMAL
U01792,AU,NONE,2026-05-04 11:05:47.478479,NORMAL
U01793,CA,BASIC,2026-07-06 11:05:47.478481,NORMAL
U01794,CA,INTERMEDIATE,2026-06-04 11:05:47.478483,NORMAL
U01795,FR,BASIC,2026-04-20 11:05:47.478484,NORMAL
U01796,DE,INTERMEDIATE,2026-06-18 11:05:47.478486,NORMAL
U01797,JP,BASIC,2026-05-13 11:05:47.478487,NORMAL
U01798,AU,NONE,2026-05-26 11:05:47.478489,NORMAL
U01799,CA,INTERMEDIATE,2026-05-20 11:05:47.478491,NORMAL
U01800,AU,INTERMEDIATE,2026-05-23 11:05:47.478492,NORMAL
U01801,JP,NONE,2026-04-20 11:05:47.478494,NORMAL
U01802,SG,NONE,2026-05-08 11:05:47.478495,NORMAL
U01803,UK,INTERMEDIATE,2026-05-07 11:05:47.478497,NORMAL
U01804,DE,NONE,2026-05-06 11:05:47.478498,NORMAL
U01805,FR,INTERMEDIATE,2026-07-06 11:05:47.478500,NORMAL
U01806,SG,INTERMEDIATE,2026-06-18 11:05:47.478502,NORMAL
U01807,UK,NONE,2026-07-04 11:05:47.478503,NORMAL
U01808,UK,BASIC,2026-06-09 11:05:47.478505,NORMAL
U01809,FR,INTERMEDIATE,2026-05-26 11:05:47.478506,NORMAL
U01810,DE,INTERMEDIATE,2026-04-28 11:05:47.478508,NORMAL
U01811,UK,INTERMEDIATE,2026-05-04 11:05:47.478509,NORMAL
U01812,AU,FULL,2026-05-13 11:05:47.478511,NORMAL
U01813,UK,INTERMEDIATE,2026-06-25 11:05:47.478513,NORMAL
U01814,SG,BASIC,2026-06-25 11:05:47.478515,NORMAL
U01815,SG,INTERMEDIATE,2026-05-23 11:05:47.478516,NORMAL
U01816,AU,INTERMEDIATE,2026-05-05 11:05:47.478518,NORMAL
U01817,FR,NONE,2026-04-17 11:05:47.478519,NORMAL
U01818,AU,FULL,2026-06-13 11:05:47.478521,NORMAL
U01819,JP,INTERMEDIATE,2026-07-08 11:05:47.478522,NORMAL
U01820,SG,NONE,2026-06-02 11:05:47.478524,NORMAL
U01821,FR,BASIC,2026-05-16 11:05:47.478526,NORMAL
U01822,CA,INTERMEDIATE,2026-05-02 11:05:47.478527,NORMAL
U01823,CA,FULL,2026-05-15 11:05:47.478529,NORMAL
U01824,FR,FULL,2026-05-03 11:05:47.478530,NORMAL
U01825,UK,NONE,2026-07-07 11:05:47.478532,NORMAL
U01826,CA,NONE,2026-06-17 11:05:47.478534,NORMAL
U01827,SG,FULL,2026-04-17 11:05:47.478535,NORMAL
U01828,DE,BASIC,2026-04-19 11:05:47.478537,NORMAL
U01829,DE,INTERMEDIATE,2026-04-29 11:05:47.478539,NORMAL
U01830,US,INTERMEDIATE,2026-05-25 11:05:47.478540,NORMAL
U01831,SG,INTERMEDIATE,2026-04-21 11:05:47.478542,NORMAL
U01832,AU,BASIC,2026-06-12 11:05:47.478544,NORMAL
U01833,CA,INTERMEDIATE,2026-04-16 11:05:47.478545,NORMAL
U01834,US,BASIC,2026-06-28 11:05:47.478547,NORMAL
U01835,DE,NONE,2026-06-22 11:05:47.478548,NORMAL
U01836,FR,INTERMEDIATE,2026-05-30 11:05:47.478550,NORMAL
U01837,DE,NONE,2026-07-05 11:05:47.478552,NORMAL
U01838,UK,INTERMEDIATE,2026-05-15 11:05:47.478554,NORMAL
U01839,FR,NONE,2026-06-05 11:05:47.478555,NORMAL
U01840,AU,NONE,2026-06-23 11:05:47.478557,NORMAL
U01841,FR,FULL,2026-05-11 11:05:47.478558,NORMAL
U01842,JP,NONE,2026-04-25 11:05:47.478560,NORMAL
U01843,SG,INTERMEDIATE,2026-04-26 11:05:47.478562,NORMAL
U01844,UK,NONE,2026-06-07 11:05:47.478564,NORMAL
U01845,AU,NONE,2026-05-23 11:05:47.478565,NORMAL
U01846,UK,NONE,2026-05-17 11:05:47.478567,NORMAL
U01847,AU,NONE,2026-06-22 11:05:47.478568,NORMAL
U01848,CA,BASIC,2026-05-02 11:05:47.478570,NORMAL
U01849,DE,BASIC,2026-05-19 11:05:47.478572,NORMAL
U01850,AU,INTERMEDIATE,2026-05-13 11:05:47.478573,NORMAL
U01851,SG,BASIC,2026-06-18 11:05:47.478575,NORMAL
U01852,SG,FULL,2026-05-11 11:05:47.478576,NORMAL
U01853,UK,BASIC,2026-05-02 11:05:47.478578,NORMAL
U01854,SG,FULL,2026-07-04 11:05:47.478580,NORMAL
U01855,CA,NONE,2026-06-23 11:05:47.478581,NORMAL
U01856,US,BASIC,2026-06-01 11:05:47.478583,NORMAL
U01857,FR,NONE,2026-05-30 11:05:47.478584,NORMAL
U01858,SG,INTERMEDIATE,2026-06-20 11:05:47.478586,NORMAL
U01859,DE,NONE,2026-05-30 11:05:47.478588,NORMAL
U01860,US,NONE,2026-05-07 11:05:47.478589,NORMAL
U01861,CA,BASIC,2026-07-03 11:05:47.478591,NORMAL
U01862,FR,INTERMEDIATE,2026-05-12 11:05:47.478593,NORMAL
U01863,SG,INTERMEDIATE,2026-04-22 11:05:47.478595,NORMAL
U01864,AU,BASIC,2026-05-11 11:05:47.478596,NORMAL
U01865,UK,INTERMEDIATE,2026-05-28 11:05:47.478598,NORMAL
U01866,CA,NONE,2026-05-17 11:05:47.478599,NORMAL
U01867,US,FULL,2026-04-30 11:05:47.478601,NORMAL
U01868,UK,INTERMEDIATE,2026-06-03 11:05:47.478603,NORMAL
U01869,DE,BASIC,2026-04-26 11:05:47.478604,NORMAL
U01870,UK,NONE,2026-04-28 11:05:47.478606,NORMAL
U01871,US,FULL,2026-04-26 11:05:47.478608,NORMAL
U01872,US,NONE,2026-05-09 11:05:47.478609,NORMAL
U01873,US,NONE,2026-06-15 11:05:47.478611,NORMAL
U01874,AU,NONE,2026-04-25 11:05:47.478612,NORMAL
U01875,CA,BASIC,2026-05-28 11:05:47.478614,NORMAL
U01876,FR,BASIC,2026-07-06 11:05:47.478616,NORMAL
U01877,FR,NONE,2026-05-02 11:05:47.478617,NORMAL
U01878,SG,NONE,2026-06-26 11:05:47.478619,NORMAL
U01879,SG,NONE,2026-06-27 11:05:47.478621,NORMAL
U01880,US,BASIC,2026-06-17 11:05:47.478622,NORMAL
U01881,US,NONE,2026-07-05 11:05:47.478624,NORMAL
U01882,CA,INTERMEDIATE,2026-06-20 11:05:47.478625,NORMAL
U01883,US,NONE,2026-06-23 11:05:47.478627,NORMAL
U01884,JP,BASIC,2026-04-24 11:05:47.478629,NORMAL
U01885,UK,NONE,2026-05-20 11:05:47.478630,NORMAL
U01886,CA,NONE,2026-04-29 11:05:47.478632,NORMAL
U01887,JP,FULL,2026-04-18 11:05:47.478633,NORMAL
U01888,UK,NONE,2026-04-29 11:05:47.478635,NORMAL
U01889,DE,BASIC,2026-06-22 11:05:47.478637,NORMAL
U01890,JP,INTERMEDIATE,2026-04-18 11:05:47.478638,NORMAL
U01891,SG,INTERMEDIATE,2026-04-30 11:05:47.478640,NORMAL
U01892,AU,NONE,2026-05-15 11:05:47.478642,NORMAL
U01893,DE,BASIC,2026-04-20 11:05:47.478643,NORMAL
U01894,AU,NONE,2026-07-01 11:05:47.478645,NORMAL
U01895,FR,INTERMEDIATE,2026-05-21 11:05:47.478647,NORMAL
U01896,DE,NONE,2026-05-04 11:05:47.478648,NORMAL
U01897,UK,NONE,2026-04-27 11:05:47.478650,NORMAL
U01898,SG,INTERMEDIATE,2026-06-23 11:05:47.478651,PLATINUM
U01899,JP,BASIC,2026-05-14 11:05:47.478653,SILVER
U01900,FR,BASIC,2026-05-29 11:05:47.478655,SILVER
U01901,DE,NONE,2026-05-12 11:05:47.478656,GOLD
U01902,JP,BASIC,2026-05-26 11:05:47.478658,NORMAL
U01903,SG,BASIC,2026-07-06 11:05:47.478659,NORMAL
U01904,US,FULL,2026-05-09 11:05:47.478661,NORMAL
U01905,AU,INTERMEDIATE,2026-05-17 11:05:47.478663,NORMAL
U01906,UK,BASIC,2026-04-16 11:05:47.478664,NORMAL
U01907,UK,NONE,2026-05-13 11:05:47.478666,NORMAL
U01908,FR,NONE,2026-04-23 11:05:47.478667,NORMAL
U01909,UK,BASIC,2026-07-07 11:05:47.478669,NORMAL
U01910,US,NONE,2026-05-13 11:05:47.478671,NORMAL
U01911,FR,NONE,2026-06-03 11:05:47.478672,NORMAL
U01912,DE,INTERMEDIATE,2026-04-19 11:05:47.478674,NORMAL
U01913,FR,NONE,2026-05-06 11:05:47.478675,NORMAL
U01914,JP,NONE,2026-04-22 11:05:47.478677,GOLD
U01915,CA,NONE,2026-04-18 11:05:47.478679,NORMAL
U01916,AU,NONE,2026-05-05 11:05:47.478680,NORMAL
U01917,SG,NONE,2026-04-27 11:05:47.478682,NORMAL
U01918,SG,NONE,2026-06-30 11:05:47.478684,NORMAL
U01919,DE,NONE,2026-06-09 11:05:47.478685,NORMAL
U01920,DE,BASIC,2026-05-01 11:05:47.478687,NORMAL
U01921,CA,BASIC,2026-07-08 11:05:47.478688,NORMAL
U01922,FR,BASIC,2026-07-02 11:05:47.478690,PLATINUM
U01923,UK,BASIC,2026-06-03 11:05:47.478692,NORMAL
U01924,US,INTERMEDIATE,2026-05-23 11:05:47.478693,NORMAL
U01925,CA,BASIC,2026-06-03 11:05:47.478695,NORMAL
U01926,JP,NONE,2026-05-19 11:05:47.478696,NORMAL
U01927,JP,FULL,2026-07-05 11:05:47.478698,NORMAL
U01928,JP,NONE,2026-06-29 11:05:47.478700,NORMAL
U01929,UK,NONE,2026-06-30 11:05:47.478701,NORMAL
U01930,FR,INTERMEDIATE,2026-07-05 11:05:47.478703,NORMAL
U01931,JP,FULL,2026-05-09 11:05:47.478704,NORMAL
U01932,JP,FULL,2026-05-27 11:05:47.478706,NORMAL
U01933,AU,INTERMEDIATE,2026-04-20 11:05:47.478708,NORMAL
U01934,UK,NONE,2026-04-25 11:05:47.478709,NORMAL
U01935,CA,NONE,2026-07-04 11:05:47.478711,NORMAL
U01936,SG,NONE,2026-06-30 11:05:47.478712,NORMAL
U01937,DE,BASIC,2026-07-01 11:05:47.478714,NORMAL
U01938,US,BASIC,2026-06-25 11:05:47.478715,NORMAL
U01939,CA,NONE,2026-05-21 11:05:47.478717,NORMAL
U01940,US,BASIC,2026-06-09 11:05:47.478719,NORMAL
U01941,UK,NONE,2026-05-15 11:05:47.478720,NORMAL
U01942,AU,BASIC,2026-07-05 11:05:47.478722,NORMAL
U01943,UK,NONE,2026-06-25 11:05:47.478724,NORMAL
U01944,JP,FULL,2026-04-24 11:05:47.478725,NORMAL
U01945,DE,NONE,2026-05-04 11:05:47.478727,NORMAL
U01946,AU,NONE,2026-04-20 11:05:47.478728,NORMAL
U01947,US,NONE,2026-07-03 11:05:47.478730,NORMAL
U01948,FR,NONE,2026-05-04 11:05:47.478731,NORMAL
U01949,SG,BASIC,2026-06-20 11:05:47.478733,NORMAL
U01950,FR,FULL,2026-06-01 11:05:47.478735,NORMAL
U01951,US,NONE,2026-06-20 11:05:47.478736,NORMAL
U01952,US,BASIC,2026-04-28 11:05:47.478738,NORMAL
U01953,JP,INTERMEDIATE,2026-06-13 11:05:47.478739,NORMAL
U01954,AU,BASIC,2026-05-09 11:05:47.478741,NORMAL
U01955,FR,BASIC,2026-04-25 11:05:47.478743,NORMAL
U01956,UK,BASIC,2026-06-18 11:05:47.478744,NORMAL
U01957,AU,NONE,2026-07-03 11:05:47.478746,NORMAL
U01958,JP,BASIC,2026-06-10 11:05:47.478747,NORMAL
U01959,FR,INTERMEDIATE,2026-05-08 11:05:47.478749,NORMAL
U01960,SG,INTERMEDIATE,2026-05-18 11:05:47.478751,NORMAL
U01961,UK,NONE,2026-07-07 11:05:47.478752,NORMAL
U01962,DE,BASIC,2026-06-20 11:05:47.478754,NORMAL
U01963,US,FULL,2026-05-23 11:05:47.478755,NORMAL
U01964,SG,NONE,2026-06-02 11:05:47.478757,NORMAL
U01965,FR,INTERMEDIATE,2026-06-16 11:05:47.478759,NORMAL
U01966,US,NONE,2026-06-13 11:05:47.478760,NORMAL
U01967,US,INTERMEDIATE,2026-06-26 11:05:47.478762,NORMAL
U01968,UK,NONE,2026-04-16 11:05:47.478763,NORMAL
U01969,JP,NONE,2026-05-11 11:05:47.478765,NORMAL
U01970,CA,INTERMEDIATE,2026-06-17 11:05:47.478766,NORMAL
U01971,SG,INTERMEDIATE,2026-06-20 11:05:47.478768,NORMAL
U01972,FR,NONE,2026-05-21 11:05:47.478770,NORMAL
U01973,JP,FULL,2026-04-18 11:05:47.478771,NORMAL
U01974,JP,INTERMEDIATE,2026-04-24 11:05:47.478773,NORMAL
U01975,FR,NONE,2026-06-19 11:05:47.478774,NORMAL
U01976,SG,INTERMEDIATE,2026-06-03 11:05:47.478776,SILVER
U01977,JP,INTERMEDIATE,2026-05-07 11:05:47.478778,NORMAL
U01978,UK,NONE,2026-04-21 11:05:47.478779,NORMAL
U01979,FR,BASIC,2026-04-17 11:05:47.478781,NORMAL
U01980,FR,BASIC,2026-05-28 11:05:47.478783,NORMAL
U01981,AU,NONE,2026-05-06 11:05:47.478784,NORMAL
U01982,US,NONE,2026-04-25 11:05:47.478786,NORMAL
U01983,JP,NONE,2026-05-12 11:05:47.478788,NORMAL
U01984,SG,FULL,2026-05-21 11:05:47.478789,NORMAL
U01985,UK,NONE,2026-04-29 11:05:47.478791,NORMAL
U01986,FR,NONE,2026-05-13 11:05:47.478792,NORMAL
U01987,FR,BASIC,2026-05-04 11:05:47.478794,NORMAL
U01988,FR,INTERMEDIATE,2026-05-17 11:05:47.478796,NORMAL
U01989,US,NONE,2026-05-21 11:05:47.478797,NORMAL
U01990,UK,NONE,2026-04-17 11:05:47.478799,NORMAL
U01991,UK,INTERMEDIATE,2026-05-05 11:05:47.478801,NORMAL
U01992,UK,NONE,2026-06-26 11:05:47.478802,NORMAL
U01993,FR,NONE,2026-06-13 11:05:47.478804,NORMAL
U01994,DE,NONE,2026-05-31 11:05:47.478805,NORMAL
U01995,DE,NONE,2026-06-21 11:05:47.478807,NORMAL
U01996,CA,FULL,2026-05-25 11:05:47.478809,NORMAL
U01997,US,BASIC,2026-04-16 11:05:47.478811,NORMAL
U01998,CA,NONE,2026-06-19 11:05:47.478812,NORMAL
U01999,AU,NONE,2026-06-12 11:05:47.478814,NORMAL
U02000,AU,INTERMEDIATE,2026-04-29 11:05:47.478815,NORMAL
